pub_rep,researcher,title_paper,listed_species,year,listed_sp_stage,prey_diet_item,prey_diet_binomial,prey_sp_stage,method,prey_ecosystem,prey_phylum,prey_class,prey_functional_group,prey_provenance,method_simple_1,method_simple_2
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,mississippi map turtle,Graptemys pseudogeographica kohni,unreported,prey remains,aquatic,vertebrate,reptilia,omnivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,channel catfish,Ictalurus punctatus,unreported,prey remains,aquatic,vertebrate,actinopterygii,omnivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,longnose gar,Lepisosteus osseus,unreported,prey remains,aquatic,vertebrate,actinopterygii,piscivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,black-tailed jackrabbit,Lepus californicus,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,american widgeon,Mareca americana,unreported,prey remains,aquatic,vertebrate,aves,herbivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,striped skunk,Mephitis mephitis,unreported,prey remains,terrestrial,vertebrate,mammalia,omnivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,largemouth bass,Micropterus salmoides,unreported,prey remains,aquatic,vertebrate,actinopterygii,carnivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,brown-headed cowbird,Molothrus ater,unreported,prey remains,terrestrial,vertebrate,aves,omnivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,striped bass,Morone saxatilis,unreported,prey remains,aquatic,vertebrate,actinopterygii,piscivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,double-crested cormorant,Nannopterum auritum,unreported,prey remains,aquatic,vertebrate,aves,piscivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,tadpole madtom,Noturus gyrinus,unreported,prey remains,aquatic,vertebrate,actinopterygii,invertivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,white crappie,Pomoxis annularis,unreported,prey remains,aquatic,vertebrate,actinopterygii,piscivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,fox squirrel,Sciurus niger,unreported,prey remains,terrestrial,vertebrate,mammalia,omnivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,hispid cotton rat,Sigmodon hispidus,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,northern shoveler,Spatula clypeata,unreported,prey remains,aquatic,vertebrate,aves,omnivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,blue-winged teal,Spatula discors,unreported,prey remains,aquatic,vertebrate,aves,herbivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,razorback musk turtle,Sternotherus carinatus,unreported,prey remains,aquatic,vertebrate,reptilia,omnivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,common musk turtle,Sternotherus odoratus,unreported,prey remains,aquatic,vertebrate,reptilia,omnivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,eastern meadowlark,Sturnella magna,unreported,prey remains,terrestrial,vertebrate,aves,insectivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,swamp rabbit,Sylvilagus aquaticus,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,eastern cottontail,Sylvilagus floridanus,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,ornate box turtle,Terrapene ornata,unreported,prey remains,terrestrial,vertebrate,reptilia,omnivore,native,prey remains,none
95,jb,Prey of Nesting Bald Eagles in Texas,Haliaeetus leucocephalus,1993,adult,red-eared slider,Trachemys scripta,unreported,prey remains,aquatic,vertebrate,reptilia,omnivore,native,prey remains,none
96,jb,Predator-Prey Interactions Between Eagles and Cackling Canada and Ross Geese During Winter in California,Haliaeetus leucocephalus,1993,adult,ross's goose,Anser rossii,unreported,observation,terrestrial,vertebrate,aves,herbivore,native,observation,none
96,jb,Predator-Prey Interactions Between Eagles and Cackling Canada and Ross Geese During Winter in California,Haliaeetus leucocephalus,1993,adult,small cackling goose,Branta hutchinsii minima,unreported,observation,terrestrial,vertebrate,aves,herbivore,native,observation,none
97,jb,"Habits of Bald Eagles Wintering along the Crooked River, Oregon",Haliaeetus leucocephalus,1993,adult,cattle,Bos taurus,unreported,"observation, castings",terrestrial,vertebrate,mammalia,herbivore,introduced,observation,castings
97,jb,"Habits of Bald Eagles Wintering along the Crooked River, Oregon",Haliaeetus leucocephalus,1993,adult,domestic sheep,Ovis aries,unreported,"observation, castings",terrestrial,vertebrate,mammalia,herbivore,introduced,observation,castings
97,jb,"Habits of Bald Eagles Wintering along the Crooked River, Oregon",Haliaeetus leucocephalus,1993,adult,mule deer,Odocoileus hemionus,unreported,"observation, castings",terrestrial,vertebrate,mammalia,herbivore,native,observation,castings
97,jb,"Habits of Bald Eagles Wintering along the Crooked River, Oregon",Haliaeetus leucocephalus,1993,adult,chinook salmon,Oncorhynchus tshawytscha,unreported,"observation, castings",aquatic,vertebrate,actinopterygii,piscivore,native,observation,castings
97,jb,"Habits of Bald Eagles Wintering along the Crooked River, Oregon",Haliaeetus leucocephalus,1993,adult,california ground squirrel,Otospermophilus beecheyi,unreported,"observation, castings",terrestrial,vertebrate,mammalia,herbivore,native,observation,castings
98,jb,Winter Foraging Ecology of Bald Eagles in Arizona,Haliaeetus leucocephalus,1993,adult,rainbow trout,Oncorhynchus mykiss,unreported,observation,aquatic,vertebrate,actinopterygii,insectivore,native,observation,none
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,cattle,Bos taurus,unreported,"prey remains, photos",terrestrial,vertebrate,mammalia,herbivore,introduced,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,common carp,Cyprinus carpio,unreported,"prey remains, photos",aquatic,vertebrate,actinopterygii,omnivore,introduced,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,ring-necked pheasant,Phasianus colchicus,unreported,"prey remains, photos",terrestrial,vertebrate,aves,omnivore,introduced,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,clarks grebe,Aechmophorus clarkii,unreported,"prey remains, photos",aquatic,vertebrate,aves,piscivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,black bullhead,Ameiurus melas,unreported,"prey remains, photos",aquatic,vertebrate,actinopterygii,omnivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,mallard,Anas platyrhynchos,unreported,"prey remains, photos",aquatic,vertebrate,aves,omnivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,greater white-fronted goose,Anser albifrons,unreported,"prey remains, photos",terrestrial,vertebrate,aves,herbivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,mountain beaver,Aplodontia rufo,unreported,"prey remains, photos",terrestrial,vertebrate,mammalia,herbivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,great blue heron,Ardea herodias,unreported,"prey remains, photos",aquatic,vertebrate,aves,carnivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,common goldeneye,Bucephala clangula,unreported,"prey remains, photos",aquatic,vertebrate,aves,invertivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,sacramento sucker,Catostomus occidentalis,unreported,"prey remains, photos",aquatic,vertebrate,actinopterygii,detritivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,tundra swan,Cygnus columbianus,unreported,"prey remains, photos",terrestrial,vertebrate,aves,herbivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,american coot,Fulica americana,unreported,"prey remains, photos",aquatic,vertebrate,aves,omnivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,tule perch,Hysterocarpus traski,unreported,"prey remains, photos",aquatic,vertebrate,actinopterygii,invertivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,channel catfish,Ictalurus punctatus,unreported,"prey remains, photos",aquatic,vertebrate,actinopterygii,omnivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,western gull,Larus occidentalis,unreported,"prey remains, photos",aquatic,vertebrate,aves,carnivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,green sunfish,Lepomis cyanellus,unreported,"prey remains, photos",aquatic,vertebrate,actinopterygii,omnivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,yellow-bellied marmot,Marmota flaviventris,unreported,"prey remains, photos",terrestrial,vertebrate,mammalia,herbivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,western screech-owl,Megascops kennicottii,unreported,"prey remains, photos",terrestrial,vertebrate,aves,carnivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,striped skunk,Mephitis mephitis,unreported,"prey remains, photos",terrestrial,vertebrate,mammalia,omnivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,common merganser,Mergus merganser,unreported,"prey remains, photos",aquatic,vertebrate,aves,piscivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,largemouth bass,Micropterus salmoides,unreported,"prey remains, photos",aquatic,vertebrate,actinopterygii,carnivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,hardhead,Mylopharodon conocephalus,unreported,"prey remains, photos",aquatic,vertebrate,actinopterygii,omnivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,double-crested cormorant,Nannopterum auritum,unreported,"prey remains, photos",aquatic,vertebrate,aves,piscivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,mule deer,Odocoileus hemionus,unreported,"prey remains, photos",terrestrial,vertebrate,mammalia,herbivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,rainbow trout,Oncorhynchus mykiss,unreported,"prey remains, photos",aquatic,vertebrate,actinopterygii,insectivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,muskrat,Ondatra zibethicus,unreported,"prey remains, photos",aquatic,vertebrate,mammalia,herbivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,california ground squirrel,Otospermophilus beecheyi,unreported,"prey remains, photos",terrestrial,vertebrate,mammalia,herbivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,ruddy duck,Oxyura jamaicensis,unreported,"prey remains, photos",aquatic,vertebrate,aves,omnivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,white crappie,Pomoxis annularis,unreported,"prey remains, photos",aquatic,vertebrate,actinopterygii,piscivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,sacramento pikeminnow,Ptychocheilus grandis,unreported,"prey remains, photos",aquatic,vertebrate,actinopterygii,carnivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,western gray squirrel,Sciurus griseus,unreported,"prey remains, photos",terrestrial,vertebrate,mammalia,omnivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,fox squirrel,Sciurus niger,unreported,"prey remains, photos",terrestrial,vertebrate,mammalia,omnivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,tui chub,Siphateles bicolor,unreported,"prey remains, photos",NA,vertebrate,actinopterygii,omnivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,northern shoveler,Spatula clypeata,unreported,"prey remains, photos",aquatic,vertebrate,aves,omnivore,native,prey remains,photos
99,jb,Foraging Ecology of Bald Eagles on a Regulated River,Haliaeetus leucocephalus,1992,adult,desert cottontail,Sylvilagus audubonii,unreported,"prey remains, photos",terrestrial,vertebrate,mammalia,herbivore,native,prey remains,photos
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,cattle,Bos taurus,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,introduced,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,common carp,Cyprinus carpio,unreported,prey remains,aquatic,vertebrate,actinopterygii,omnivore,introduced,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,domestic sheep,Ovis aries,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,introduced,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,green-winged teal,Anas crecca,unreported,prey remains,aquatic,vertebrate,aves,omnivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,mallard,Anas platyrhynchos,unreported,prey remains,aquatic,vertebrate,aves,omnivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,gadwall,Anas strepera,unreported,prey remains,aquatic,vertebrate,aves,herbivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,redhead,Aythya americana,unreported,prey remains,aquatic,vertebrate,aves,herbivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,bohemian waxwing,Bombycilla garrulus,unreported,prey remains,terrestrial,vertebrate,aves,omnivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,canada goose,Branta canadensis,unreported,prey remains,terrestrial,vertebrate,aves,herbivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,golden-mantle ground squirrel,Callospermophilus lateralis,unreported,prey remains,terrestrial,vertebrate,mammalia,omnivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,northern flicker,Colaptes auratus,unreported,prey remains,terrestrial,vertebrate,aves,insectivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,gunnison's prairie dog,Cynomys gunnisoni,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,white-tailed prairie dog,Cynomys leucurus,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,northern pike,Esox lucius,unreported,prey remains,aquatic,vertebrate,actinopterygii,carnivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,american coot,Fulica americana,unreported,prey remains,aquatic,vertebrate,aves,omnivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,channel catfish,Ictalurus punctatus,unreported,prey remains,aquatic,vertebrate,actinopterygii,omnivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,channel catfish,Ictalurus punctatus,unreported,prey remains,aquatic,vertebrate,actinopterygii,omnivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,franklin's gull,Larus pipixcan,unreported,prey remains,aquatic,vertebrate,aves,omnivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,green sunfish,Lepomis cyanellus,unreported,prey remains,aquatic,vertebrate,actinopterygii,omnivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,snowshoe hare,Lepus americanus,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,black-tailed jackrabbit,Lepus californicus,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,white-tailed jackrabbit,Lepus townsendii,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,belted kingfisher,Megaceryle alcyon,unreported,prey remains,terrestrial,vertebrate,aves,carnivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,largemouth bass,Micropterus salmoides,unreported,prey remains,aquatic,vertebrate,actinopterygii,carnivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,mule deer,Odocoileus hemionus,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,rainbow trout,Oncorhynchus mykiss,unreported,prey remains,aquatic,vertebrate,actinopterygii,insectivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,muskrat,Ondatra zibethicus,unreported,prey remains,aquatic,vertebrate,mammalia,herbivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,deermouse,Peromyscus maniculatus,unreported,prey remains,terrestrial,vertebrate,mammalia,omnivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,black crappie,Pomoxis nigromaculatus,unreported,prey remains,aquatic,vertebrate,actinopterygii,piscivore,native,prey remains,none
100,jb,"Nesting Productivity, Food-Habits, and Nest Sites of Bald Eagles in Colorado and Southeastern Wyoming",Haliaeetus leucocephalus,1992,adult,desert cottontail,Sylvilagus audubonii,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,native,prey remains,none
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,common carp,Cyprinus carpio,unreported,"prey remains, castings",aquatic,vertebrate,actinopterygii,omnivore,introduced,prey remains,castings
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,ring-necked pheasant,Phasianus colchicus,unreported,"prey remains, castings",terrestrial,vertebrate,aves,omnivore,introduced,prey remains,castings
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,green-winged teal,Anas crecca,unreported,"prey remains, castings",aquatic,vertebrate,aves,omnivore,native,prey remains,castings
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,mallard,Anas platyrhynchos,unreported,"prey remains, castings",aquatic,vertebrate,aves,omnivore,native,prey remains,castings
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,canada goose,Branta canadensis,unreported,"prey remains, castings",terrestrial,vertebrate,aves,herbivore,native,prey remains,castings
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,bufflehead,Bucephala albeola,unreported,"prey remains, castings",aquatic,vertebrate,aves,invertivore,native,prey remains,castings
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,river carpsucker,Carpiodes carpio,unreported,"prey remains, castings",aquatic,vertebrate,actinopterygii,detritivore,native,prey remains,castings
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,american crow,Corvus brachyrhynchos,unreported,"prey remains, castings",terrestrial,vertebrate,aves,omnivore,native,prey remains,castings
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,opossum,Didelphis virginiana,unreported,"prey remains, castings",terrestrial,vertebrate,mammalia,omnivore,native,prey remains,castings
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,gizzard shad,Dorosoma cepedianum,unreported,"prey remains, castings",aquatic,vertebrate,actinopterygii,omnivore,native,prey remains,castings
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,american coot,Fulica americana,unreported,"prey remains, castings",aquatic,vertebrate,aves,omnivore,native,prey remains,castings
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,channel catfish,Ictalurus punctatus,unreported,"prey remains, castings",aquatic,vertebrate,actinopterygii,omnivore,native,prey remains,castings
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,western gull,Larus occidentalis,unreported,"prey remains, castings",aquatic,vertebrate,aves,carnivore,native,prey remains,castings
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,wild turkey,Meleagris gallopavo,unreported,"prey remains, castings",terrestrial,vertebrate,aves,omnivore,native,prey remains,castings
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,common merganser,Mergus merganser,unreported,"prey remains, castings",aquatic,vertebrate,aves,piscivore,native,prey remains,castings
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,spotted bass,Micropterus punctulatus,unreported,"prey remains, castings",aquatic,vertebrate,actinopterygii,carnivore,native,prey remains,castings
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,california vole,Microtus californicus,unreported,"prey remains, castings",terrestrial,vertebrate,mammalia,herbivore,native,prey remains,castings
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,shorthead redhorse,Moxostoma macrolepidotum,unreported,"prey remains, castings",aquatic,vertebrate,actinopterygii,invertivore,native,prey remains,castings
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,muskrat,Ondatra zibethicus,unreported,"prey remains, castings",aquatic,vertebrate,mammalia,herbivore,native,prey remains,castings
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,muskrat,Ondatra zibethicus,unreported,"prey remains, castings",aquatic,vertebrate,mammalia,herbivore,native,prey remains,castings
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,walleye,Sander vitreus,unreported,"prey remains, castings",aquatic,vertebrate,actinopterygii,piscivore,native,prey remains,castings
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,fox squirrel,Sciurus niger,unreported,"prey remains, castings",terrestrial,vertebrate,mammalia,omnivore,native,prey remains,castings
